refnis,moyenne_evitees,ci_2.5,ci_97.5
13040,5722.246546592106,4692.986566760839,6752.541531937172
12041,2359.2649187722095,1900.3425586789565,2834.5858097111663
71057,1894.5987285178933,1468.5789457462092,2329.7787516175963
11008,4176.37474186196,3486.68541700569,4887.954772243818
63003,271.4676722667009,161.12605930177955,385.29214473274504
44084,2061.220302956667,1404.1627157509254,2730.2941727776206
34043,0.0,0.0,0.0
25050,324.78388023667435,182.78228373747694,470.76841374780975
23094,62375.76311474327,55741.90806221077,69278.7791154344
71002,34.620960439629556,0.0,166.47446836121875
11021,780.1902997633363,583.089211237552,984.6008009881449
93022,0.0,0.0,0.0
92142,2637.8813210058042,2083.33889592565,3195.704590020441
91103,0.0,0.0,0.0
85024,0.0,0.0,0.0
84059,0.0,0.0,0.0
63038,0.2504769711825311,0.0,0.0
63013,0.0,0.0,0.0
52025,450.7610777369019,118.41324256591747,798.801665210603
41002,9361.968074430255,7379.144419704924,11352.870633875009
37015,1650.8149189011451,1209.185647259791,2111.749197725105
35029,627.7577888082673,314.6014971530426,942.451259856543
35006,18.88348227730104,0.0,185.58723892806347
34042,0.0,0.0,0.0
33011,811.7114679162786,118.91059727479822,1557.0673813100698
25023,480.58926095635866,292.36305887446696,672.9929268434867
24107,2661.1729771645487,1911.634746195895,3413.2395343367
24001,4217.6532768599845,3510.7653491591923,4923.720520135736
13044,0.0,0.0,0.0
12007,3302.0700764853304,2655.0132180291635,3961.067266413667
72038,0.0,0.0,0.0
71069,37.24748665009404,0.0,176.05877737318832
92045,0.0,0.0,0.0
57094,532.2995193535905,216.19763509983616,858.478956830203
24104,1030.448515314831,774.4884993884773,1281.764708368062
21018,11586.8496425551,10647.607434414187,12513.87593322099
11037,860.7132136815153,583.0408870046831,1142.497620520637
85045,24.367788667835136,0.0,178.05053665081266
42008,413.7737666005229,0.0,945.8912602612992
38025,0.0,0.0,0.0
38002,0.0,0.0,0.0
37011,27.83709569808746,0.0,167.9035022690709
33037,0.0,0.0,0.0
31012,0.8523351608712529,0.0,0.0
23038,484.9798936811107,277.6045718666729,698.5473814305324
72021,463.88666068795055,0.0,1090.17173581893
63087,0.0,0.0,0.0
62099,2130.624480737798,1682.3293335719054,2594.521454437545
56088,0.0,0.0,0.0
52074,451.0755999699173,253.85689782594073,653.8259981481702
46025,1137.795521526763,408.74970576595706,1906.1507934634908
44081,0.06842657308061187,0.0,0.0
24094,807.0446263449289,412.9314316173656,1210.0628784867104
73040,0.24521371876604067,0.0,0.0
11030,1733.6115719112108,1441.2056288533533,2038.4855491103342
92101,684.6879249383865,366.7835909131134,1008.6450713546162
84077,94.20274747521945,0.0,330.0687216680235
